Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Temperature,Pressure
4,24,6,30,33,36,0,0.15,3.6,4,990
4,24,7,30,111,98,0,0.15,3.9000000000000000,5,990
4,24,8,30,168,16,0,0.15,4,7,990
4,24,9,30,290,190,1,0.15,4.6000000000000000,9,990
4,24,10,30,358,256,1,0.15,5.5,12,990
4,24,11,30,413,101,0,0.15,5.4,13,990
4,24,12,30,444,125,0,0.15,4.800000000000000,13,990
4,24,13,30,431,251,1,0.15,4.3,14,990
4,24,14,30,157,2,2,0.15,4,14,990
4,24,15,30,294,42,3,0.15,3.9000000000000000,15,980
4,24,16,30,168,3,3,0.15,3.7,15,980
4,24,17,30,101,0,4,0.15,3.1,14,980
4,24,18,30,59,343,6,0.15,2.4000000000000000,12,980
4,24,19,30,0,0,6,0.15,2.6,10,980
4,24,20,30,0,0,5,0.15,3.6,10,980
4,24,21,30,0,0,5,0.15,4.2,9,980
4,24,22,30,0,0,5,0.15,4.3,9,980
4,24,23,30,0,0,6,0.15,4.2,8,980
4,25,0,30,0,0,6,0.15,3.3000000000000000,8,980
4,25,1,30,0,0,6,0.15,3.2,8,980
4,25,2,30,0,0,6,0.15,4.3,8,980
4,25,3,30,0,0,6,0.15,4.3,7,980
4,25,4,30,0,0,6,0.15,3,7,980
4,25,5,30,0,0,6,0.15,2.5,7,980
4,25,6,30,8,0,6,0.15,3.2,7,980
4,25,7,30,60,0,6,0.15,4.5,7,980
4,25,8,30,70,0,6,0.15,5.5,9,980
4,25,9,30,75,0,7,0.15,6,10,980
4,25,10,30,218,9,7,0.15,6.2,11,980
4,25,11,30,211,9,7,0.15,6.2,12,980
4,25,12,30,234,11,7,0.15,6.300000000000000,12,980
4,25,13,30,49,0,7,0.15,6.6000000000000000,13,980
4,25,14,30,83,0,7,0.15,6.6000000000000000,13,980
4,25,15,30,284,34,6,0.15,6.4,13,980
4,25,16,30,250,113,5,0.15,5.7,13,980
4,25,17,30,13,0,5,0.15,4.800000000000000,12,980
4,25,18,30,8,0,5,0.15,4.2,11,980
4,25,19,30,0,0,5,0.15,3.9000000000000000,10,980
4,25,20,30,0,0,4,0.15,3.8000000000000000,8,980
4,25,21,30,0,0,4,0.15,3.6,7,980
4,25,22,30,0,0,4,0.15,3.4000000000000000,6,980
4,25,23,30,0,0,3,0.15,3.3000000000000000,5,980
4,26,0,30,0,0,3,0.15,3.4000000000000000,4,980
4,26,1,30,0,0,2,0.15,3.4000000000000000,3,980
4,26,2,30,0,0,2,0.15,3.3000000000000000,3,980
4,26,3,30,0,0,2,0.15,3.2,3,980
4,26,4,30,0,0,2,0.15,3.1,3,980
4,26,5,30,0,0,2,0.15,3,3,980
4,26,6,30,41,161,2,0.15,3.2,3,980
4,26,7,30,92,521,1,0.15,3.3000000000000000,6,980
4,26,8,30,119,702,1,0.15,3.7,9,990
4,26,9,30,133,806,0,0.15,4.1000000000000000,12,990
4,26,10,30,135,877,1,0.15,4.3,15,990
4,26,11,30,137,912,1,0.15,4.1000000000000000,16,990
4,26,12,30,137,926,1,0.15,4,17,990
4,26,13,30,149,899,1,0.15,3.9000000000000000,18,990
4,26,14,30,147,873,1,0.15,3.8000000000000000,18,990
4,26,15,30,144,818,1,0.15,3.6,18,990
4,26,16,30,135,728,0,0.15,3.3000000000000000,17,990
4,26,17,30,114,590,0,0.15,2.5,16,990
4,26,18,30,73,358,4,0.15,1.7000000000000000,12,990
4,26,19,30,0,0,4,0.15,1.7000000000000000,9,990
4,26,20,30,0,0,2,0.15,1.8,7,990
4,26,21,30,0,0,1,0.15,1.7000000000000000,6,990
4,26,22,30,0,0,1,0.15,1.6,5,990
4,26,23,30,0,0,1,0.15,1.4000000000000000,4,990
4,27,0,30,0,0,1,0.15,1.3,4,990
4,27,1,30,0,0,0,0.15,1.3,4,990
4,27,2,30,0,0,0,0.15,1.3,4,990
4,27,3,30,0,0,0,0.15,1.3,3,990
4,27,4,30,0,0,0,0.15,1.3,3,990
4,27,5,30,0,0,0,0.15,1.4000000000000000,3,990
4,27,6,30,40,218,1,0.15,2.2,6,990
4,27,7,30,91,520,3,0.15,3,9,990
4,27,8,30,119,690,4,0.15,2.9000000000000000,13,990
4,27,9,30,136,787,5,0.15,2.9000000000000000,16,990
4,27,10,30,157,825,3,0.15,3.1,19,990
4,27,11,30,165,855,4,0.15,3.3000000000000000,20,990
4,27,12,30,169,864,4,0.15,3.6,21,990
4,27,13,30,170,855,5,0.15,3.9000000000000000,22,990
4,27,14,30,165,831,6,0.15,4.1000000000000000,22,990
4,27,15,30,153,790,6,0.15,4.2,22,990
4,27,16,30,125,749,6,0.15,4.1000000000000000,21,990
4,27,17,30,101,638,7,0.15,3,20,990
4,27,18,30,66,418,10,0.15,2.1,17,990
4,27,19,30,0,0,9,0.15,2.1,14,990
4,27,20,30,0,0,9,0.15,2.2,13,990
4,27,21,30,0,0,9,0.15,2.3000000000000000,12,990
4,27,22,30,0,0,8,0.15,2.3000000000000000,11,990
4,27,23,30,0,0,8,0.15,2.2,10,990
4,28,0,30,0,0,8,0.15,2,10,990
4,28,1,30,0,0,8,0.15,1.9000000000000000,9,990
4,28,2,30,0,0,8,0.15,1.9000000000000000,9,990
4,28,3,30,0,0,8,0.15,1.9000000000000000,8,990
4,28,4,30,0,0,8,0.15,2,8,990
4,28,5,30,0,0,8,0.15,2.5,9,990
4,28,6,30,42,162,8,0.15,3.3000000000000000,11,990
4,28,7,30,101,441,8,0.15,3.6,13,990
4,28,8,30,140,595,10,0.15,3.7,16,990
4,28,9,30,238,452,11,0.15,4,20,990
4,28,10,30,375,151,11,0.15,4,22,990
4,28,11,30,410,83,12,0.15,3.9000000000000000,23,990
4,28,12,30,445,246,12,0.15,4.1000000000000000,24,990
4,28,13,30,277,15,12,0.15,4.3,25,990
4,28,14,30,396,256,13,0.15,4.1000000000000000,24,990
4,28,15,30,324,75,13,0.15,3.6,23,980
4,28,16,30,99,0,15,0.15,3.3000000000000000,22,980
4,28,17,30,51,0,16,0.15,3.2,20,990
4,28,18,30,45,0,16,0.15,2.6,18,990
4,28,19,30,0,0,16,0.15,1.8,16,990
4,28,20,30,0,0,15,0.15,1.4000000000000000,15,990
4,28,21,30,0,0,14,0.15,1.3,14,990
4,28,22,30,0,0,13,0.15,1.5,13,990
4,28,23,30,0,0,11,0.15,1.6,12,990
4,29,0,30,0,0,10,0.15,1.6,11,990
4,29,1,30,0,0,9,0.15,1.6,10,990
4,29,2,30,0,0,7,0.15,1.5,9,990
4,29,3,30,0,0,6,0.15,1.4000000000000000,8,990
4,29,4,30,0,0,6,0.15,1.4000000000000000,8,990
4,29,5,30,0,0,5,0.15,1.6,8,990
4,29,6,30,37,156,6,0.15,2.5,9,990
4,29,7,30,77,578,6,0.15,3,12,990
4,29,8,30,96,739,8,0.15,2.9000000000000000,15,990
4,29,9,30,107,828,8,0.15,2.8000000000000000,18,990
4,29,10,30,227,648,7,0.15,2,21,990
4,29,11,30,333,508,6,0.15,1.2000000000000000,22,990
4,29,12,30,351,534,7,0.15,0.6000000000000000,23,990
4,29,13,30,295,630,7,0.15,0.4,24,990
4,29,14,30,277,596,8,0.15,0.6000000000000000,24,990
4,29,15,30,223,587,8,0.15,0.6000000000000000,24,990
4,29,16,30,250,85,9,0.15,0.7000000000000000,24,990
4,29,17,30,156,257,10,0.15,0.9,23,990
4,29,18,30,40,0,13,0.15,1.9000000000000000,20,990
4,29,19,30,2,0,11,0.15,3.5,16,990
4,29,20,30,0,0,8,0.15,4.3,13,990
4,29,21,30,0,0,7,0.15,3.9000000000000000,11,990
4,29,22,30,0,0,7,0.15,3,11,990
4,29,23,30,0,0,7,0.15,2.2,10,990
4,30,0,30,0,0,8,0.15,1.5,10,990
4,30,1,30,0,0,8,0.15,1.2000000000000000,10,990
4,30,2,30,0,0,8,0.15,1.2000000000000000,10,990
4,30,3,30,0,0,8,0.15,1.1,10,990
4,30,4,30,0,0,9,0.15,1.1,10,990
4,30,5,30,0,0,9,0.15,1.1,11,990
4,30,6,30,47,116,11,0.15,1.7000000000000000,13,990
4,30,7,30,94,0,12,0.15,2.8000000000000000,16,990
4,30,8,30,170,12,14,0.15,3.5,18,990
4,30,9,30,296,97,16,0.15,3.9000000000000000,20,990
4,30,10,30,378,173,17,0.15,4.1000000000000000,21,990
4,30,11,30,261,13,17,0.15,4.3,22,980
4,30,12,30,356,527,17,0.15,4.3,23,980
4,30,13,30,440,108,17,0.15,4.4,24,980
4,30,14,30,357,390,17,0.15,4.6000000000000000,24,980
4,30,15,30,303,378,17,0.15,4.5,24,980
4,30,16,30,250,82,18,0.15,3.9000000000000000,23,980
4,30,17,30,140,462,18,0.15,3.6,21,980
4,30,18,30,72,252,18,0.15,3.8000000000000000,20,980
4,30,19,30,2,0,18,0.15,3.2,19,980
4,30,20,30,0,0,18,0.15,3.7,19,970
4,30,21,30,0,0,18,0.15,4.3,19,970
4,30,22,30,0,0,19,0.15,5.800000000000000,19,970
4,30,23,30,0,0,18,0.15,6.4,18,970
5,1,0,30,0,0,16,0.15,5,16,970
5,1,1,30,0,0,15,0.15,4.4,15,970
5,1,2,30,0,0,14,0.15,5,14,970
5,1,3,30,0,0,11,0.15,5.2,13,970
5,1,4,30,0,0,11,0.15,5.1000000000000000,11,970
5,1,5,30,0,0,10,0.15,4.9,11,970
5,1,6,30,39,330,9,0.15,5.1000000000000000,11,970
5,1,7,30,73,620,9,0.15,6,12,970
5,1,8,30,160,5,8,0.15,6.9,13,970
5,1,9,30,56,0,7,0.15,7.2,13,970
5,1,10,30,77,0,6,0.15,7.4,13,970
5,1,11,30,101,0,6,0.15,7.7,13,970
5,1,12,30,145,2,6,0.15,8.200000000000000,14,970
5,1,13,30,76,0,6,0.15,8.8,14,970
5,1,14,30,104,0,6,0.15,9.1,13,970
5,1,15,30,314,54,6,0.15,8.8,13,970
5,1,16,30,72,0,6,0.15,8.3,12,970
5,1,17,30,20,0,6,0.15,7.6000000000000000,11,980
5,1,18,30,9,0,6,0.15,6.800000000000000,10,980
5,1,19,30,0,0,6,0.15,6.300000000000000,9,980
5,1,20,30,0,0,5,0.15,6.2,7,980
5,1,21,30,0,0,5,0.15,6.300000000000000,7,980
5,1,22,30,0,0,5,0.15,6.2,7,980
5,1,23,30,0,0,5,0.15,6.1000000000000000,6,980
5,2,0,30,0,0,5,0.15,6.1000000000000000,6,980
5,2,1,30,0,0,4,0.15,6.4,5,980
5,2,2,30,0,0,3,0.15,6.6000000000000000,5,980
5,2,3,30,0,0,2,0.15,6.5,4,980
5,2,4,30,0,0,2,0.15,6.4,4,980
5,2,5,30,0,0,2,0.15,6.4,4,980
5,2,6,30,45,148,2,0.15,6.800000000000000,5,980
5,2,7,30,111,306,3,0.15,7.5,7,980
5,2,8,30,184,380,3,0.15,8.1,8,980
5,2,9,30,284,315,3,0.15,8.4,10,980
5,2,10,30,109,906,3,0.15,8.700000000000000,11,980
5,2,11,30,311,582,3,0.15,9,12,980
5,2,12,30,200,9,3,0.15,9,13,980
5,2,13,30,165,5,4,0.15,8.700000000000000,13,980
5,2,14,30,109,0,4,0.15,8.200000000000000,13,980
5,2,15,30,302,42,4,0.15,7.6000000000000000,12,980
5,2,16,30,250,71,4,0.15,6.9,11,990
5,2,17,30,156,35,4,0.15,6.1000000000000000,10,990
5,2,18,30,77,9,4,0.15,4.800000000000000,9,990
5,2,19,30,7,0,4,0.15,3.4000000000000000,7,990
5,2,20,30,0,0,4,0.15,2.5,6,990
5,2,21,30,0,0,4,0.15,2,5,990
5,2,22,30,0,0,4,0.15,1.8,5,990
5,2,23,30,0,0,4,0.15,1.7000000000000000,4,990
5,3,0,30,0,0,2,0.15,1.6,4,990
5,3,1,30,0,0,2,0.15,1.5,3,990
5,3,2,30,0,0,2,0.15,1.4000000000000000,3,990
5,3,3,30,0,0,2,0.15,1.3,3,990
5,3,4,30,0,0,2,0.15,1.4000000000000000,3,990
5,3,5,30,0,0,2,0.15,1.4000000000000000,3,990
5,3,6,30,43,352,4,0.15,1.7000000000000000,5,990
5,3,7,30,79,629,4,0.15,2.7,6,990
5,3,8,30,167,458,2,0.15,3.4000000000000000,7,990
5,3,9,30,245,449,2,0.15,2.9000000000000000,8,990
5,3,10,30,298,470,2,0.15,2.6,9,1000
5,3,11,30,434,139,2,0.15,2.7,10,1000
5,3,12,30,381,36,3,0.15,2.7,10,990
5,3,13,30,451,188,3,0.15,3.3000000000000000,11,990
5,3,14,30,397,87,4,0.15,3.8000000000000000,12,990
5,3,15,30,274,24,4,0.15,3.9000000000000000,12,990
5,3,16,30,209,18,4,0.15,3.4000000000000000,11,990
5,3,17,30,50,0,4,0.15,2.2,10,990
5,3,18,30,22,0,6,0.15,1.5,9,990
5,3,19,30,1,0,6,0.15,1.7000000000000000,8,990
5,3,20,30,0,0,6,0.15,2.2,8,990
5,3,21,30,0,0,6,0.15,2.5,7,990
5,3,22,30,0,0,6,0.15,2.7,7,990
5,3,23,30,0,0,6,0.15,3,7,990
5,4,0,30,0,0,6,0.15,3.1,7,990
5,4,1,30,0,0,6,0.15,3.4000000000000000,8,990
5,4,2,30,0,0,6,0.15,4.2,7,990
5,4,3,30,0,0,6,0.15,5.2,7,990
5,4,4,30,0,0,6,0.15,5.5,6,990
5,4,5,30,0,0,4,0.15,6,5,990
5,4,6,30,17,0,4,0.15,6.7,5,990
5,4,7,30,56,0,4,0.15,7,5,980
5,4,8,30,17,0,4,0.15,7.2,5,980
5,4,9,30,94,0,4,0.15,7.5,6,980
5,4,10,30,138,0,5,0.15,7.800000000000000,6,980
5,4,11,30,240,11,5,0.15,7.7,6,980
5,4,12,30,238,12,5,0.15,7.5,7,980
5,4,13,30,184,7,5,0.15,7.9,7,980
5,4,14,30,227,10,5,0.15,8.200000000000000,8,980
5,4,15,30,187,5,5,0.15,7.800000000000000,8,980
5,4,16,30,107,0,5,0.15,7.6000000000000000,8,980
5,4,17,30,170,97,5,0.15,7.2,8,980
5,4,18,30,87,37,5,0.15,6.800000000000000,7,980
5,4,19,30,8,0,5,0.15,6.800000000000000,7,980
5,4,20,30,0,0,5,0.15,7.2,6,980
5,4,21,30,0,0,5,0.15,7.300000000000000,6,980
5,4,22,30,0,0,4,0.15,6.6000000000000000,6,980
5,4,23,30,0,0,4,0.15,6.1000000000000000,5,980
5,5,0,30,0,0,4,0.15,6.300000000000000,5,980
5,5,1,30,0,0,4,0.15,6.5,5,980
5,5,2,30,0,0,4,0.15,6.6000000000000000,5,980
5,5,3,30,0,0,4,0.15,6.9,5,980
5,5,4,30,0,0,3,0.15,7.1000000000000000,4,980
5,5,5,30,0,0,3,0.15,7.4,4,980
5,5,6,30,51,70,3,0.15,7.7,5,980
5,5,7,30,126,198,4,0.15,7.9,6,980
5,5,8,30,221,133,4,0.15,8,8,980
5,5,9,30,291,304,4,0.15,7.800000000000000,10,980
5,5,10,30,386,144,4,0.15,7.800000000000000,11,980
5,5,11,30,347,500,4,0.15,7.800000000000000,12,980
5,5,12,30,128,931,4,0.15,7.800000000000000,13,980
5,5,13,30,149,894,5,0.15,7.9,13,980
5,5,14,30,296,573,6,0.15,7.9,14,980
5,5,15,30,145,822,6,0.15,7.7,13,980
5,5,16,30,128,763,6,0.15,7.4,12,980
5,5,17,30,103,663,6,0.15,6.6000000000000000,11,980
5,5,18,30,67,495,6,0.15,5,10,980
5,5,19,30,16,114,5,0.15,3.5,8,980
5,5,20,30,0,0,4,0.15,3.1,6,980
5,5,21,30,0,0,4,0.15,3,5,980
5,5,22,30,0,0,3,0.15,2.7,4,980
5,5,23,30,0,0,2,0.15,2.4000000000000000,4,980
5,6,0,30,0,0,2,0.15,2.4000000000000000,4,980
5,6,1,30,0,0,3,0.15,2.8000000000000000,4,980
5,6,2,30,0,0,3,0.15,2.8000000000000000,5,980
5,6,3,30,0,0,3,0.15,2.5,5,980
5,6,4,30,0,0,4,0.15,2.4000000000000000,5,980
5,6,5,30,0,0,4,0.15,2.5,5,980
5,6,6,30,57,192,4,0.15,3,5,980
5,6,7,30,112,469,4,0.15,3.4000000000000000,6,980
5,6,8,30,130,670,4,0.15,4.1000000000000000,8,980
5,6,9,30,127,807,4,0.15,4.800000000000000,10,980
5,6,10,30,115,896,4,0.15,5.300000000000000,12,980
5,6,11,30,114,931,5,0.15,5.9,13,980
5,6,12,30,117,943,5,0.15,6.6000000000000000,14,980
5,6,13,30,117,940,5,0.15,7.2,14,980
5,6,14,30,111,932,5,0.15,7.4,14,980
5,6,15,30,101,910,3,0.15,7.300000000000000,13,980
5,6,16,30,101,833,2,0.15,6.9,12,980
5,6,17,30,87,725,2,0.15,5.9,11,980
5,6,18,30,64,522,2,0.15,3.9000000000000000,9,980
5,6,19,30,17,99,3,0.15,2.1,7,980
5,6,20,30,0,0,3,0.15,1.5,5,980
5,6,21,30,0,0,3,0.15,1.7000000000000000,5,990
5,6,22,30,0,0,2,0.15,2,4,990
5,6,23,30,0,0,2,0.15,2.2,3,990
5,7,0,30,0,0,1,0.15,2.3000000000000000,3,990
5,7,1,30,0,0,0,0.15,2.2,2,990
5,7,2,30,0,0,0,0.15,2,2,990
5,7,3,30,0,0,0,0.15,1.8,1,990
5,7,4,30,0,0,-1,0.15,1.6,0,990
5,7,5,30,0,0,-1,0.15,1.7000000000000000,1,990
5,7,6,30,45,407,0,0.15,2.5,3,990
5,7,7,30,75,683,0,0.15,3.2,6,990
5,7,8,30,91,821,0,0.15,3.4000000000000000,9,990
5,7,9,30,102,892,0,0.15,3.9000000000000000,11,990
5,7,10,30,111,929,0,0.15,4.3,12,990
5,7,11,30,117,947,1,0.15,4.4,13,990
5,7,12,30,121,951,1,0.15,4.5,14,990
5,7,13,30,117,950,2,0.15,4.5,15,990
5,7,14,30,116,927,2,0.15,4.5,15,990
5,7,15,30,113,886,2,0.15,4.4,15,990
5,7,16,30,103,825,2,0.15,4.1000000000000000,14,990
5,7,17,30,87,727,3,0.15,3.5,13,990
5,7,18,30,62,546,4,0.15,2.5,10,990
5,7,19,30,18,142,5,0.15,2.1,7,990
5,7,20,30,0,0,3,0.15,2.1,5,990
5,7,21,30,0,0,2,0.15,1.9000000000000000,4,990
5,7,22,30,0,0,1,0.15,1.5,3,990
5,7,23,30,0,0,1,0.15,1.2000000000000000,2,990
5,8,0,30,0,0,0,0.15,1.2000000000000000,1,990
5,8,1,30,0,0,0,0.15,1.2000000000000000,1,990
5,8,2,30,0,0,0,0.15,1.2000000000000000,0,990
5,8,3,30,0,0,-1,0.15,1.3,0,990
5,8,4,30,0,0,-1,0.15,1.3,0,990
5,8,5,30,0,0,-2,0.15,1.4000000000000000,0,990
5,8,6,30,42,436,0,0.15,1.9000000000000000,2,990
5,8,7,30,69,687,-1,0.15,1.9000000000000000,5,990
5,8,8,30,88,802,0,0.15,1.3,8,990
5,8,9,30,104,857,-1,0.15,1,11,990
5,8,10,30,136,851,0,0.15,0.8,13,990
5,8,11,30,141,873,1,0.15,0.9,15,990
5,8,12,30,146,874,2,0.15,1.3,16,990
5,8,13,30,457,160,4,0.15,1.6,17,990
5,8,14,30,404,268,5,0.15,1.7000000000000000,17,990
5,8,15,30,145,780,6,0.15,1.7000000000000000,16,990
5,8,16,30,155,654,7,0.15,1.4000000000000000,16,990
5,8,17,30,138,505,8,0.15,1,15,990
5,8,18,30,95,287,9,0.15,0.7000000000000000,14,990
5,8,19,30,17,0,10,0.15,0.9,12,990
5,8,20,30,0,0,10,0.15,1.4000000000000000,11,990
5,8,21,30,0,0,9,0.15,1.8,10,990
5,8,22,30,0,0,8,0.15,1.9000000000000000,9,990
5,8,23,30,0,0,7,0.15,2.1,8,990
5,9,0,30,0,0,7,0.15,2.2,8,990
5,9,1,30,0,0,6,0.15,2.4000000000000000,8,990
5,9,2,30,0,0,6,0.15,2.9000000000000000,8,990
5,9,3,30,0,0,6,0.15,3.3000000000000000,8,990
5,9,4,30,0,0,6,0.15,3.4000000000000000,7,990
5,9,5,30,0,0,6,0.15,3.3000000000000000,7,990
5,9,6,30,1,0,6,0.15,3.3000000000000000,7,990
5,9,7,30,5,0,7,0.15,3.4000000000000000,8,990
5,9,8,30,181,14,8,0.15,3.6,10,990
5,9,9,30,315,145,9,0.15,3.7,13,990
5,9,10,30,273,17,11,0.15,3.5,15,990
5,9,11,30,418,74,12,0.15,3.3000000000000000,16,990
5,9,12,30,456,176,13,0.15,3.1,17,990
5,9,13,30,456,156,14,0.15,2.9000000000000000,17,990
5,9,14,30,243,12,15,0.15,2.6,18,990
5,9,15,30,135,0,15,0.15,2.5,19,990
5,9,16,30,227,499,15,0.15,2.8000000000000000,18,990
5,9,17,30,177,389,15,0.15,3.2,17,990
5,9,18,30,107,224,14,0.15,3,15,990
5,9,19,30,17,0,13,0.15,2.7,13,990
5,9,20,30,0,0,11,0.15,2.6,12,990
5,9,21,30,0,0,11,0.15,2.4000000000000000,11,990
5,9,22,30,0,0,9,0.15,2,11,990
5,9,23,30,0,0,9,0.15,1.6,10,990
5,10,0,30,0,0,9,0.15,1.4000000000000000,10,990
5,10,1,30,0,0,9,0.15,1.2000000000000000,10,990
5,10,2,30,0,0,9,0.15,1,10,990
5,10,3,30,0,0,9,0.15,0.9,10,990
5,10,4,30,0,0,9,0.15,0.9,10,990
5,10,5,30,0,0,9,0.15,1.1,10,990
5,10,6,30,62,158,10,0.15,1.6,11,990
5,10,7,30,132,371,11,0.15,2.2,13,990
5,10,8,30,176,518,12,0.15,2.5,14,990
5,10,9,30,201,620,12,0.15,2.8000000000000000,16,990
5,10,10,30,229,663,13,0.15,3,18,990
5,10,11,30,415,324,14,0.15,2.9000000000000000,20,990
5,10,12,30,466,138,15,0.15,2.5,21,990
5,10,13,30,234,713,16,0.15,1.8,23,990
5,10,14,30,418,202,17,0.15,1.4000000000000000,24,990
5,10,15,30,223,617,18,0.15,1.1,25,980
5,10,16,30,236,35,18,0.15,0.7000000000000000,24,980
5,10,17,30,72,0,19,0.15,0.4,23,980
5,10,18,30,33,0,20,0.15,0.5,21,980
5,10,19,30,3,0,19,0.15,0.9,19,980
5,10,20,30,0,0,18,0.15,1.4000000000000000,19,980
5,10,21,30,0,0,19,0.15,2.3000000000000000,19,980
5,10,22,30,0,0,19,0.15,3.2,19,980
5,10,23,30,0,0,18,0.15,3.7,19,980
5,11,0,30,0,0,17,0.15,3.6,18,980
5,11,1,30,0,0,16,0.15,3.3000000000000000,16,980
5,11,2,30,0,0,14,0.15,3.2,14,980
5,11,3,30,0,0,11,0.15,3.3000000000000000,13,980
5,11,4,30,0,0,11,0.15,3.3000000000000000,11,980
5,11,5,30,0,0,9,0.15,3.2,11,980
5,11,6,30,57,35,9,0.15,2.9000000000000000,11,980
5,11,7,30,136,149,10,0.15,3,11,990
5,11,8,30,211,48,10,0.15,3.7,13,990
5,11,9,30,197,7,11,0.15,4.1000000000000000,14,990
5,11,10,30,258,14,11,0.15,4.1000000000000000,15,990
5,11,11,30,354,30,12,0.15,4,16,990
5,11,12,30,440,72,12,0.15,3.9000000000000000,17,990
5,11,13,30,358,28,13,0.15,3.8000000000000000,18,990
5,11,14,30,330,27,13,0.15,3.6,19,990
5,11,15,30,180,4,13,0.15,3.4000000000000000,18,990
5,11,16,30,223,23,13,0.15,3.2,18,990
5,11,17,30,176,80,13,0.15,3,17,990
5,11,18,30,94,325,13,0.15,2.9000000000000000,16,980
5,11,19,30,21,51,13,0.15,2.1,14,990
5,11,20,30,0,0,13,0.15,1,14,990
5,11,21,30,0,0,13,0.15,1.2000000000000000,13,990
5,11,22,30,0,0,11,0.15,1.8,12,990
5,11,23,30,0,0,11,0.15,2,12,990
5,12,0,30,0,0,11,0.15,2,11,990
5,12,1,30,0,0,11,0.15,2,11,990
5,12,2,30,0,0,9,0.15,2.1,11,990
5,12,3,30,0,0,9,0.15,2,10,990
5,12,4,30,0,0,9,0.15,2,9,990
5,12,5,30,0,0,9,0.15,2.3000000000000000,9,990
5,12,6,30,59,260,9,0.15,2.6,10,990
5,12,7,30,75,606,9,0.15,2.9000000000000000,12,990
5,12,8,30,116,717,9,0.15,3.6,14,990
5,12,9,30,213,558,9,0.15,4.3,16,990
5,12,10,30,125,876,9,0.15,4.5,18,990
5,12,11,30,126,908,9,0.15,4.6000000000000000,19,990
5,12,12,30,126,920,9,0.15,4.5,20,990
5,12,13,30,122,922,10,0.15,4.5,20,990
5,12,14,30,120,902,10,0.15,4.4,21,990
5,12,15,30,114,866,10,0.15,4.2,21,990
5,12,16,30,103,808,10,0.15,3.9000000000000000,20,990
5,12,17,30,169,274,10,0.15,3.1,19,990
5,12,18,30,63,542,12,0.15,2.2,16,990
5,12,19,30,22,168,12,0.15,1.9000000000000000,14,990
5,12,20,30,0,0,11,0.15,2.2,12,990
5,12,21,30,0,0,10,0.15,2.2,11,990
5,12,22,30,0,0,9,0.15,1.9000000000000000,10,990
5,12,23,30,0,0,8,0.15,1.6,9,990
5,13,0,30,0,0,8,0.15,1.4000000000000000,9,990
5,13,1,30,0,0,8,0.15,1.2000000000000000,9,990
5,13,2,30,0,0,8,0.15,1,8,990
5,13,3,30,0,0,7,0.15,1,8,990
5,13,4,30,0,0,6,0.15,1,7,990
5,13,5,30,0,0,6,0.15,0.9,8,990
5,13,6,30,51,382,7,0.15,0.9,10,990
5,13,7,30,84,628,8,0.15,1.1,12,990
5,13,8,30,106,746,9,0.15,1.7000000000000000,16,990
5,13,9,30,123,810,10,0.15,2.3000000000000000,19,990
5,13,10,30,138,842,9,0.15,2.3000000000000000,20,990
5,13,11,30,155,847,9,0.15,2.4000000000000000,21,990
5,13,12,30,169,838,10,0.15,2.7,22,990
5,13,13,30,157,849,11,0.15,3.2,23,990
5,13,14,30,150,829,11,0.15,3.7,23,980
5,13,15,30,141,790,12,0.15,4.1000000000000000,23,980
5,13,16,30,126,729,13,0.15,3.9000000000000000,23,980
5,13,17,30,105,625,14,0.15,3.2,22,980
5,13,18,30,74,449,16,0.15,2.4000000000000000,20,980
5,13,19,30,23,114,15,0.15,2.3000000000000000,18,980
5,13,20,30,0,0,14,0.15,2.4000000000000000,17,980
5,13,21,30,0,0,14,0.15,2.5,16,980
5,13,22,30,0,0,14,0.15,2.6,15,980
5,13,23,30,0,0,14,0.15,2.6,14,980
5,14,0,30,0,0,14,0.15,2.7,14,980
5,14,1,30,0,0,13,0.15,3,13,980
5,14,2,30,0,0,13,0.15,3.4000000000000000,13,980
5,14,3,30,0,0,11,0.15,3.2,12,980
5,14,4,30,0,0,11,0.15,2.6,12,990
5,14,5,30,0,0,11,0.15,2.5,12,990
5,14,6,30,52,353,12,0.15,2.7,14,990
5,14,7,30,87,594,13,0.15,2.5,16,990
5,14,8,30,110,721,14,0.15,2.8000000000000000,19,990
5,14,9,30,127,794,15,0.15,3.8000000000000000,22,990
5,14,10,30,141,834,14,0.15,4.1000000000000000,24,990
5,14,11,30,148,857,15,0.15,4.1000000000000000,25,990
5,14,12,30,153,861,15,0.15,4.1000000000000000,26,990
5,14,13,30,134,883,15,0.15,4.4,26,990
5,14,14,30,138,851,15,0.15,4.6000000000000000,26,990
5,14,15,30,314,389,16,0.15,4.3,26,980
5,14,16,30,128,728,16,0.15,3.4000000000000000,25,980
5,14,17,30,108,619,17,0.15,2.2,24,980
5,14,18,30,76,439,18,0.15,1.3,22,980
5,14,19,30,24,102,18,0.15,0.9,20,980
5,14,20,30,0,0,16,0.15,1,18,990
5,14,21,30,0,0,15,0.15,1.1,17,990
5,14,22,30,0,0,15,0.15,1.3,15,990
5,14,23,30,0,0,14,0.15,1.4000000000000000,15,990
5,15,0,30,0,0,14,0.15,1,14,990
5,15,1,30,0,0,14,0.15,0.8,14,990
5,15,2,30,0,0,13,0.15,1,14,990
5,15,3,30,0,0,13,0.15,1.1,13,990
